"","YearMonth","year","month","Cryto.Biovolume","Cyano.Biovolume","Diatoms.Biovolume","Greens.Biovolume"
"1075",2014-06-01,2014,6,752606.4971,717989.1865,47034.97547,208521.5304
"1076",2014-07-01,2014,7,386347.3056,545636.2782,1795814.55,212079.0247
"1077",2014-07-01,2014,7,386347.3056,545636.2782,1795814.55,508270.199
"1078",2014-07-01,2014,7,386347.3056,545636.2782,2757568.6,212079.0247
"1079",2014-07-01,2014,7,386347.3056,545636.2782,2757568.6,508270.199
"1080",2014-07-01,2014,7,386347.3056,883287.4147,1795814.55,212079.0247
"1081",2014-07-01,2014,7,386347.3056,883287.4147,1795814.55,508270.199
"1082",2014-07-01,2014,7,386347.3056,883287.4147,2757568.6,212079.0247
"1083",2014-07-01,2014,7,386347.3056,883287.4147,2757568.6,508270.199
"1084",2014-07-01,2014,7,190663.9452,545636.2782,1795814.55,212079.0247
"1085",2014-07-01,2014,7,190663.9452,545636.2782,1795814.55,508270.199
"1086",2014-07-01,2014,7,190663.9452,545636.2782,2757568.6,212079.0247
"1087",2014-07-01,2014,7,190663.9452,545636.2782,2757568.6,508270.199
"1088",2014-07-01,2014,7,190663.9452,883287.4147,1795814.55,212079.0247
"1089",2014-07-01,2014,7,190663.9452,883287.4147,1795814.55,508270.199
"1090",2014-07-01,2014,7,190663.9452,883287.4147,2757568.6,212079.0247
"1091",2014-07-01,2014,7,190663.9452,883287.4147,2757568.6,508270.199
"1092",2014-08-01,2014,8,425714.6204,1548237.585,4963617.835,241482.273
"1093",2014-08-01,2014,8,425714.6204,1548237.585,4963617.835,640692.249
"1094",2014-08-01,2014,8,425714.6204,1548237.585,5088330.979,241482.273
"1095",2014-08-01,2014,8,425714.6204,1548237.585,5088330.979,640692.249
"1096",2014-08-01,2014,8,425714.6204,1916835.766,4963617.835,241482.273
"1097",2014-08-01,2014,8,425714.6204,1916835.766,4963617.835,640692.249
"1098",2014-08-01,2014,8,425714.6204,1916835.766,5088330.979,241482.273
"1099",2014-08-01,2014,8,425714.6204,1916835.766,5088330.979,640692.249
"1100",2014-08-01,2014,8,548866.0258,1548237.585,4963617.835,241482.273
"1101",2014-08-01,2014,8,548866.0258,1548237.585,4963617.835,640692.249
"1102",2014-08-01,2014,8,548866.0258,1548237.585,5088330.979,241482.273
"1103",2014-08-01,2014,8,548866.0258,1548237.585,5088330.979,640692.249
"1104",2014-08-01,2014,8,548866.0258,1916835.766,4963617.835,241482.273
"1105",2014-08-01,2014,8,548866.0258,1916835.766,4963617.835,640692.249
"1106",2014-08-01,2014,8,548866.0258,1916835.766,5088330.979,241482.273
"1107",2014-08-01,2014,8,548866.0258,1916835.766,5088330.979,640692.249
"1108",2014-09-01,2014,9,131990.4354,615124.0247,2899867.159,251087.5046
"1109",2014-09-01,2014,9,131990.4354,615124.0247,2899867.159,242868.9194
"1110",2014-09-01,2014,9,131990.4354,615124.0247,7554120.212,251087.5046
"1111",2014-09-01,2014,9,131990.4354,615124.0247,7554120.212,242868.9194
"1112",2014-09-01,2014,9,131990.4354,508423.8732,2899867.159,251087.5046
"1113",2014-09-01,2014,9,131990.4354,508423.8732,2899867.159,242868.9194
"1114",2014-09-01,2014,9,131990.4354,508423.8732,7554120.212,251087.5046
"1115",2014-09-01,2014,9,131990.4354,508423.8732,7554120.212,242868.9194
"1116",2014-09-01,2014,9,307560.0571,615124.0247,2899867.159,251087.5046
"1117",2014-09-01,2014,9,307560.0571,615124.0247,2899867.159,242868.9194
"1118",2014-09-01,2014,9,307560.0571,615124.0247,7554120.212,251087.5046
"1119",2014-09-01,2014,9,307560.0571,615124.0247,7554120.212,242868.9194
"1120",2014-09-01,2014,9,307560.0571,508423.8732,2899867.159,251087.5046
"1121",2014-09-01,2014,9,307560.0571,508423.8732,2899867.159,242868.9194
"1122",2014-09-01,2014,9,307560.0571,508423.8732,7554120.212,251087.5046
"1123",2014-09-01,2014,9,307560.0571,508423.8732,7554120.212,242868.9194
"1124",2014-10-01,2014,10,228386.8074,381733.3504,5544449.304,246485.4637
"1125",2014-10-01,2014,10,228386.8074,381733.3504,5544449.304,331552.983
"1126",2014-10-01,2014,10,228386.8074,381733.3504,5544449.304,197170.5017
"1127",2014-10-01,2014,10,228386.8074,381733.3504,5184586.176,246485.4637
"1128",2014-10-01,2014,10,228386.8074,381733.3504,5184586.176,331552.983
"1129",2014-10-01,2014,10,228386.8074,381733.3504,5184586.176,197170.5017
"1130",2014-10-01,2014,10,228386.8074,381733.3504,7527624.85,246485.4637
"1131",2014-10-01,2014,10,228386.8074,381733.3504,7527624.85,331552.983
"1132",2014-10-01,2014,10,228386.8074,381733.3504,7527624.85,197170.5017
"1133",2014-10-01,2014,10,228386.8074,112038.3331,5544449.304,246485.4637
"1134",2014-10-01,2014,10,228386.8074,112038.3331,5544449.304,331552.983
"1135",2014-10-01,2014,10,228386.8074,112038.3331,5544449.304,197170.5017
"1136",2014-10-01,2014,10,228386.8074,112038.3331,5184586.176,246485.4637
"1137",2014-10-01,2014,10,228386.8074,112038.3331,5184586.176,331552.983
"1138",2014-10-01,2014,10,228386.8074,112038.3331,5184586.176,197170.5017
"1139",2014-10-01,2014,10,228386.8074,112038.3331,7527624.85,246485.4637
"1140",2014-10-01,2014,10,228386.8074,112038.3331,7527624.85,331552.983
"1141",2014-10-01,2014,10,228386.8074,112038.3331,7527624.85,197170.5017
"1142",2014-10-01,2014,10,228386.8074,164946.3989,5544449.304,246485.4637
"1143",2014-10-01,2014,10,228386.8074,164946.3989,5544449.304,331552.983
"1144",2014-10-01,2014,10,228386.8074,164946.3989,5544449.304,197170.5017
"1145",2014-10-01,2014,10,228386.8074,164946.3989,5184586.176,246485.4637
"1146",2014-10-01,2014,10,228386.8074,164946.3989,5184586.176,331552.983
"1147",2014-10-01,2014,10,228386.8074,164946.3989,5184586.176,197170.5017
"1148",2014-10-01,2014,10,228386.8074,164946.3989,7527624.85,246485.4637
"1149",2014-10-01,2014,10,228386.8074,164946.3989,7527624.85,331552.983
"1150",2014-10-01,2014,10,228386.8074,164946.3989,7527624.85,197170.5017
"1151",2014-10-01,2014,10,500644.4047,381733.3504,5544449.304,246485.4637
"1152",2014-10-01,2014,10,500644.4047,381733.3504,5544449.304,331552.983
"1153",2014-10-01,2014,10,500644.4047,381733.3504,5544449.304,197170.5017
"1154",2014-10-01,2014,10,500644.4047,381733.3504,5184586.176,246485.4637
"1155",2014-10-01,2014,10,500644.4047,381733.3504,5184586.176,331552.983
"1156",2014-10-01,2014,10,500644.4047,381733.3504,5184586.176,197170.5017
"1157",2014-10-01,2014,10,500644.4047,381733.3504,7527624.85,246485.4637
"1158",2014-10-01,2014,10,500644.4047,381733.3504,7527624.85,331552.983
"1159",2014-10-01,2014,10,500644.4047,381733.3504,7527624.85,197170.5017
"1160",2014-10-01,2014,10,500644.4047,112038.3331,5544449.304,246485.4637
"1161",2014-10-01,2014,10,500644.4047,112038.3331,5544449.304,331552.983
"1162",2014-10-01,2014,10,500644.4047,112038.3331,5544449.304,197170.5017
"1163",2014-10-01,2014,10,500644.4047,112038.3331,5184586.176,246485.4637
"1164",2014-10-01,2014,10,500644.4047,112038.3331,5184586.176,331552.983
"1165",2014-10-01,2014,10,500644.4047,112038.3331,5184586.176,197170.5017
"1166",2014-10-01,2014,10,500644.4047,112038.3331,7527624.85,246485.4637
"1167",2014-10-01,2014,10,500644.4047,112038.3331,7527624.85,331552.983
"1168",2014-10-01,2014,10,500644.4047,112038.3331,7527624.85,197170.5017
"1169",2014-10-01,2014,10,500644.4047,164946.3989,5544449.304,246485.4637
"1170",2014-10-01,2014,10,500644.4047,164946.3989,5544449.304,331552.983
"1171",2014-10-01,2014,10,500644.4047,164946.3989,5544449.304,197170.5017
"1172",2014-10-01,2014,10,500644.4047,164946.3989,5184586.176,246485.4637
"1173",2014-10-01,2014,10,500644.4047,164946.3989,5184586.176,331552.983
"1174",2014-10-01,2014,10,500644.4047,164946.3989,5184586.176,197170.5017
"1175",2014-10-01,2014,10,500644.4047,164946.3989,7527624.85,246485.4637
"1176",2014-10-01,2014,10,500644.4047,164946.3989,7527624.85,331552.983
"1177",2014-10-01,2014,10,500644.4047,164946.3989,7527624.85,197170.5017
"1178",2014-10-01,2014,10,526030.0275,381733.3504,5544449.304,246485.4637
"1179",2014-10-01,2014,10,526030.0275,381733.3504,5544449.304,331552.983
"1180",2014-10-01,2014,10,526030.0275,381733.3504,5544449.304,197170.5017
"1181",2014-10-01,2014,10,526030.0275,381733.3504,5184586.176,246485.4637
"1182",2014-10-01,2014,10,526030.0275,381733.3504,5184586.176,331552.983
"1183",2014-10-01,2014,10,526030.0275,381733.3504,5184586.176,197170.5017
"1184",2014-10-01,2014,10,526030.0275,381733.3504,7527624.85,246485.4637
"1185",2014-10-01,2014,10,526030.0275,381733.3504,7527624.85,331552.983
"1186",2014-10-01,2014,10,526030.0275,381733.3504,7527624.85,197170.5017
"1187",2014-10-01,2014,10,526030.0275,112038.3331,5544449.304,246485.4637
"1188",2014-10-01,2014,10,526030.0275,112038.3331,5544449.304,331552.983
"1189",2014-10-01,2014,10,526030.0275,112038.3331,5544449.304,197170.5017
"1190",2014-10-01,2014,10,526030.0275,112038.3331,5184586.176,246485.4637
"1191",2014-10-01,2014,10,526030.0275,112038.3331,5184586.176,331552.983
"1192",2014-10-01,2014,10,526030.0275,112038.3331,5184586.176,197170.5017
"1193",2014-10-01,2014,10,526030.0275,112038.3331,7527624.85,246485.4637
"1194",2014-10-01,2014,10,526030.0275,112038.3331,7527624.85,331552.983
"1195",2014-10-01,2014,10,526030.0275,112038.3331,7527624.85,197170.5017
"1196",2014-10-01,2014,10,526030.0275,164946.3989,5544449.304,246485.4637
"1197",2014-10-01,2014,10,526030.0275,164946.3989,5544449.304,331552.983
"1198",2014-10-01,2014,10,526030.0275,164946.3989,5544449.304,197170.5017
"1199",2014-10-01,2014,10,526030.0275,164946.3989,5184586.176,246485.4637
"1200",2014-10-01,2014,10,526030.0275,164946.3989,5184586.176,331552.983
"1201",2014-10-01,2014,10,526030.0275,164946.3989,5184586.176,197170.5017
"1202",2014-10-01,2014,10,526030.0275,164946.3989,7527624.85,246485.4637
"1203",2014-10-01,2014,10,526030.0275,164946.3989,7527624.85,331552.983
"1204",2014-10-01,2014,10,526030.0275,164946.3989,7527624.85,197170.5017
"1205",2014-11-01,2014,11,229033.9459,76472.35902,13515664.08,165696.1383
"1206",2014-11-01,2014,11,229033.9459,76472.35902,13515664.08,102430.437
"1207",2014-11-01,2014,11,229033.9459,76472.35902,5091516.747,165696.1383
"1208",2014-11-01,2014,11,229033.9459,76472.35902,5091516.747,102430.437
"1209",2014-11-01,2014,11,229033.9459,124321.1447,13515664.08,165696.1383
"1210",2014-11-01,2014,11,229033.9459,124321.1447,13515664.08,102430.437
"1211",2014-11-01,2014,11,229033.9459,124321.1447,5091516.747,165696.1383
"1212",2014-11-01,2014,11,229033.9459,124321.1447,5091516.747,102430.437
"1213",2014-11-01,2014,11,142755.7464,76472.35902,13515664.08,165696.1383
"1214",2014-11-01,2014,11,142755.7464,76472.35902,13515664.08,102430.437
"1215",2014-11-01,2014,11,142755.7464,76472.35902,5091516.747,165696.1383
"1216",2014-11-01,2014,11,142755.7464,76472.35902,5091516.747,102430.437
"1217",2014-11-01,2014,11,142755.7464,124321.1447,13515664.08,165696.1383
"1218",2014-11-01,2014,11,142755.7464,124321.1447,13515664.08,102430.437
"1219",2014-11-01,2014,11,142755.7464,124321.1447,5091516.747,165696.1383
"1220",2014-11-01,2014,11,142755.7464,124321.1447,5091516.747,102430.437
"1221",2014-12-01,2014,12,140769.2952,90364.91066,2140223.98,42686.03965
"1222",2015-02-01,2015,2,246787.1313,9569.198751,26043122.28,120140.4304
"1223",2015-03-01,2015,3,449840.8409,19153.62743,11627536.62,179754.3348
"1224",2015-03-01,2015,3,449840.8409,19153.62743,11627536.62,253308.2865
"1225",2015-03-01,2015,3,449840.8409,19153.62743,11627536.62,251432.1211
"1226",2015-03-01,2015,3,449840.8409,19153.62743,8346942.637,179754.3348
"1227",2015-03-01,2015,3,449840.8409,19153.62743,8346942.637,253308.2865
"1228",2015-03-01,2015,3,449840.8409,19153.62743,8346942.637,251432.1211
"1229",2015-03-01,2015,3,449840.8409,19153.62743,7796099.629,179754.3348
"1230",2015-03-01,2015,3,449840.8409,19153.62743,7796099.629,253308.2865
"1231",2015-03-01,2015,3,449840.8409,19153.62743,7796099.629,251432.1211
"1232",2015-03-01,2015,3,449840.8409,7727.846563,11627536.62,179754.3348
"1233",2015-03-01,2015,3,449840.8409,7727.846563,11627536.62,253308.2865
"1234",2015-03-01,2015,3,449840.8409,7727.846563,11627536.62,251432.1211
"1235",2015-03-01,2015,3,449840.8409,7727.846563,8346942.637,179754.3348
"1236",2015-03-01,2015,3,449840.8409,7727.846563,8346942.637,253308.2865
"1237",2015-03-01,2015,3,449840.8409,7727.846563,8346942.637,251432.1211
"1238",2015-03-01,2015,3,449840.8409,7727.846563,7796099.629,179754.3348
"1239",2015-03-01,2015,3,449840.8409,7727.846563,7796099.629,253308.2865
"1240",2015-03-01,2015,3,449840.8409,7727.846563,7796099.629,251432.1211
"1241",2015-03-01,2015,3,374903.5297,19153.62743,11627536.62,179754.3348
"1242",2015-03-01,2015,3,374903.5297,19153.62743,11627536.62,253308.2865
"1243",2015-03-01,2015,3,374903.5297,19153.62743,11627536.62,251432.1211
"1244",2015-03-01,2015,3,374903.5297,19153.62743,8346942.637,179754.3348
"1245",2015-03-01,2015,3,374903.5297,19153.62743,8346942.637,253308.2865
"1246",2015-03-01,2015,3,374903.5297,19153.62743,8346942.637,251432.1211
"1247",2015-03-01,2015,3,374903.5297,19153.62743,7796099.629,179754.3348
"1248",2015-03-01,2015,3,374903.5297,19153.62743,7796099.629,253308.2865
"1249",2015-03-01,2015,3,374903.5297,19153.62743,7796099.629,251432.1211
"1250",2015-03-01,2015,3,374903.5297,7727.846563,11627536.62,179754.3348
"1251",2015-03-01,2015,3,374903.5297,7727.846563,11627536.62,253308.2865
"1252",2015-03-01,2015,3,374903.5297,7727.846563,11627536.62,251432.1211
"1253",2015-03-01,2015,3,374903.5297,7727.846563,8346942.637,179754.3348
"1254",2015-03-01,2015,3,374903.5297,7727.846563,8346942.637,253308.2865
"1255",2015-03-01,2015,3,374903.5297,7727.846563,8346942.637,251432.1211
"1256",2015-03-01,2015,3,374903.5297,7727.846563,7796099.629,179754.3348
"1257",2015-03-01,2015,3,374903.5297,7727.846563,7796099.629,253308.2865
"1258",2015-03-01,2015,3,374903.5297,7727.846563,7796099.629,251432.1211
"1259",2015-03-01,2015,3,184562.1873,19153.62743,11627536.62,179754.3348
"1260",2015-03-01,2015,3,184562.1873,19153.62743,11627536.62,253308.2865
"1261",2015-03-01,2015,3,184562.1873,19153.62743,11627536.62,251432.1211
"1262",2015-03-01,2015,3,184562.1873,19153.62743,8346942.637,179754.3348
"1263",2015-03-01,2015,3,184562.1873,19153.62743,8346942.637,253308.2865
"1264",2015-03-01,2015,3,184562.1873,19153.62743,8346942.637,251432.1211
"1265",2015-03-01,2015,3,184562.1873,19153.62743,7796099.629,179754.3348
"1266",2015-03-01,2015,3,184562.1873,19153.62743,7796099.629,253308.2865
"1267",2015-03-01,2015,3,184562.1873,19153.62743,7796099.629,251432.1211
"1268",2015-03-01,2015,3,184562.1873,7727.846563,11627536.62,179754.3348
"1269",2015-03-01,2015,3,184562.1873,7727.846563,11627536.62,253308.2865
"1270",2015-03-01,2015,3,184562.1873,7727.846563,11627536.62,251432.1211
"1271",2015-03-01,2015,3,184562.1873,7727.846563,8346942.637,179754.3348
"1272",2015-03-01,2015,3,184562.1873,7727.846563,8346942.637,253308.2865
"1273",2015-03-01,2015,3,184562.1873,7727.846563,8346942.637,251432.1211
"1274",2015-03-01,2015,3,184562.1873,7727.846563,7796099.629,179754.3348
"1275",2015-03-01,2015,3,184562.1873,7727.846563,7796099.629,253308.2865
"1276",2015-03-01,2015,3,184562.1873,7727.846563,7796099.629,251432.1211
"1277",2015-04-01,2015,4,305085.1369,51868.97876,2763861.587,235925.1502
"1278",2015-04-01,2015,4,305085.1369,51868.97876,2763861.587,126645.4792
"1279",2015-04-01,2015,4,305085.1369,51868.97876,346079.8119,235925.1502
"1280",2015-04-01,2015,4,305085.1369,51868.97876,346079.8119,126645.4792
"1281",2015-04-01,2015,4,305085.1369,36860.84875,2763861.587,235925.1502
"1282",2015-04-01,2015,4,305085.1369,36860.84875,2763861.587,126645.4792
"1283",2015-04-01,2015,4,305085.1369,36860.84875,346079.8119,235925.1502
"1284",2015-04-01,2015,4,305085.1369,36860.84875,346079.8119,126645.4792
"1285",2015-04-01,2015,4,247766.2685,51868.97876,2763861.587,235925.1502
"1286",2015-04-01,2015,4,247766.2685,51868.97876,2763861.587,126645.4792
"1287",2015-04-01,2015,4,247766.2685,51868.97876,346079.8119,235925.1502
"1288",2015-04-01,2015,4,247766.2685,51868.97876,346079.8119,126645.4792
"1289",2015-04-01,2015,4,247766.2685,36860.84875,2763861.587,235925.1502
"1290",2015-04-01,2015,4,247766.2685,36860.84875,2763861.587,126645.4792
"1291",2015-04-01,2015,4,247766.2685,36860.84875,346079.8119,235925.1502
"1292",2015-04-01,2015,4,247766.2685,36860.84875,346079.8119,126645.4792
"1293",2015-05-01,2015,5,112177.9758,16058.07028,39200.14083,14345.14078
"1294",2015-05-01,2015,5,112177.9758,16058.07028,39200.14083,974429.8835
"1295",2015-05-01,2015,5,112177.9758,16058.07028,72213.89587,14345.14078
"1296",2015-05-01,2015,5,112177.9758,16058.07028,72213.89587,974429.8835
"1297",2015-05-01,2015,5,112177.9758,44656.09284,39200.14083,14345.14078
"1298",2015-05-01,2015,5,112177.9758,44656.09284,39200.14083,974429.8835
"1299",2015-05-01,2015,5,112177.9758,44656.09284,72213.89587,14345.14078
"1300",2015-05-01,2015,5,112177.9758,44656.09284,72213.89587,974429.8835
"1301",2015-05-01,2015,5,483744.7796,16058.07028,39200.14083,14345.14078
"1302",2015-05-01,2015,5,483744.7796,16058.07028,39200.14083,974429.8835
"1303",2015-05-01,2015,5,483744.7796,16058.07028,72213.89587,14345.14078
"1304",2015-05-01,2015,5,483744.7796,16058.07028,72213.89587,974429.8835
"1305",2015-05-01,2015,5,483744.7796,44656.09284,39200.14083,14345.14078
"1306",2015-05-01,2015,5,483744.7796,44656.09284,39200.14083,974429.8835
"1307",2015-05-01,2015,5,483744.7796,44656.09284,72213.89587,14345.14078
"1308",2015-05-01,2015,5,483744.7796,44656.09284,72213.89587,974429.8835
"1309",2015-06-01,2015,6,384152.8943,208388.9508,26728.86297,95628.95138
"1310",2015-06-01,2015,6,384152.8943,208388.9508,26728.86297,728131.0649
"1311",2015-06-01,2015,6,384152.8943,208388.9508,99827.23629,95628.95138
"1312",2015-06-01,2015,6,384152.8943,208388.9508,99827.23629,728131.0649
"1313",2015-06-01,2015,6,384152.8943,152377.1036,26728.86297,95628.95138
"1314",2015-06-01,2015,6,384152.8943,152377.1036,26728.86297,728131.0649
"1315",2015-06-01,2015,6,384152.8943,152377.1036,99827.23629,95628.95138
"1316",2015-06-01,2015,6,384152.8943,152377.1036,99827.23629,728131.0649
"1317",2015-06-01,2015,6,887911.8135,208388.9508,26728.86297,95628.95138
"1318",2015-06-01,2015,6,887911.8135,208388.9508,26728.86297,728131.0649
"1319",2015-06-01,2015,6,887911.8135,208388.9508,99827.23629,95628.95138
"1320",2015-06-01,2015,6,887911.8135,208388.9508,99827.23629,728131.0649
"1321",2015-06-01,2015,6,887911.8135,152377.1036,26728.86297,95628.95138
"1322",2015-06-01,2015,6,887911.8135,152377.1036,26728.86297,728131.0649
"1323",2015-06-01,2015,6,887911.8135,152377.1036,99827.23629,95628.95138
"1324",2015-06-01,2015,6,887911.8135,152377.1036,99827.23629,728131.0649
"1325",2015-07-01,2015,7,592363.5674,195283.1451,1007178.103,190036.2169
"1326",2015-07-01,2015,7,592363.5674,195283.1451,1007178.103,564041.8767
"1327",2015-07-01,2015,7,592363.5674,195283.1451,1886495.105,190036.2169
"1328",2015-07-01,2015,7,592363.5674,195283.1451,1886495.105,564041.8767
"1329",2015-07-01,2015,7,592363.5674,415563.1636,1007178.103,190036.2169
"1330",2015-07-01,2015,7,592363.5674,415563.1636,1007178.103,564041.8767
"1331",2015-07-01,2015,7,592363.5674,415563.1636,1886495.105,190036.2169
"1332",2015-07-01,2015,7,592363.5674,415563.1636,1886495.105,564041.8767
"1333",2015-07-01,2015,7,431073.3552,195283.1451,1007178.103,190036.2169
"1334",2015-07-01,2015,7,431073.3552,195283.1451,1007178.103,564041.8767
"1335",2015-07-01,2015,7,431073.3552,195283.1451,1886495.105,190036.2169
"1336",2015-07-01,2015,7,431073.3552,195283.1451,1886495.105,564041.8767
"1337",2015-07-01,2015,7,431073.3552,415563.1636,1007178.103,190036.2169
"1338",2015-07-01,2015,7,431073.3552,415563.1636,1007178.103,564041.8767
"1339",2015-07-01,2015,7,431073.3552,415563.1636,1886495.105,190036.2169
"1340",2015-07-01,2015,7,431073.3552,415563.1636,1886495.105,564041.8767
"1341",2015-08-01,2015,8,401590.4464,1090109.547,1890623.522,1187910.949
"1342",2015-08-01,2015,8,401590.4464,1090109.547,1890623.522,587277.2653
"1343",2015-08-01,2015,8,401590.4464,1090109.547,3762626.126,1187910.949
"1344",2015-08-01,2015,8,401590.4464,1090109.547,3762626.126,587277.2653
"1345",2015-08-01,2015,8,401590.4464,423477.9668,1890623.522,1187910.949
"1346",2015-08-01,2015,8,401590.4464,423477.9668,1890623.522,587277.2653
"1347",2015-08-01,2015,8,401590.4464,423477.9668,3762626.126,1187910.949
"1348",2015-08-01,2015,8,401590.4464,423477.9668,3762626.126,587277.2653
"1349",2015-08-01,2015,8,409398.2264,1090109.547,1890623.522,1187910.949
"1350",2015-08-01,2015,8,409398.2264,1090109.547,1890623.522,587277.2653
"1351",2015-08-01,2015,8,409398.2264,1090109.547,3762626.126,1187910.949
"1352",2015-08-01,2015,8,409398.2264,1090109.547,3762626.126,587277.2653
"1353",2015-08-01,2015,8,409398.2264,423477.9668,1890623.522,1187910.949
"1354",2015-08-01,2015,8,409398.2264,423477.9668,1890623.522,587277.2653
"1355",2015-08-01,2015,8,409398.2264,423477.9668,3762626.126,1187910.949
"1356",2015-08-01,2015,8,409398.2264,423477.9668,3762626.126,587277.2653
"1357",2015-09-01,2015,9,216280.4659,407053.6483,19262220.33,700651.3544
"1358",2015-09-01,2015,9,216280.4659,407053.6483,19262220.33,471443.6535
"1359",2015-09-01,2015,9,216280.4659,407053.6483,19262220.33,580937.2175
"1360",2015-09-01,2015,9,216280.4659,407053.6483,13746469.28,700651.3544
"1361",2015-09-01,2015,9,216280.4659,407053.6483,13746469.28,471443.6535
"1362",2015-09-01,2015,9,216280.4659,407053.6483,13746469.28,580937.2175
"1363",2015-09-01,2015,9,216280.4659,407053.6483,23285132.07,700651.3544
"1364",2015-09-01,2015,9,216280.4659,407053.6483,23285132.07,471443.6535
"1365",2015-09-01,2015,9,216280.4659,407053.6483,23285132.07,580937.2175
"1366",2015-09-01,2015,9,216280.4659,100166.2007,19262220.33,700651.3544
"1367",2015-09-01,2015,9,216280.4659,100166.2007,19262220.33,471443.6535
"1368",2015-09-01,2015,9,216280.4659,100166.2007,19262220.33,580937.2175
"1369",2015-09-01,2015,9,216280.4659,100166.2007,13746469.28,700651.3544
"1370",2015-09-01,2015,9,216280.4659,100166.2007,13746469.28,471443.6535
"1371",2015-09-01,2015,9,216280.4659,100166.2007,13746469.28,580937.2175
"1372",2015-09-01,2015,9,216280.4659,100166.2007,23285132.07,700651.3544
"1373",2015-09-01,2015,9,216280.4659,100166.2007,23285132.07,471443.6535
"1374",2015-09-01,2015,9,216280.4659,100166.2007,23285132.07,580937.2175
"1375",2015-09-01,2015,9,216280.4659,93710.65453,19262220.33,700651.3544
"1376",2015-09-01,2015,9,216280.4659,93710.65453,19262220.33,471443.6535
"1377",2015-09-01,2015,9,216280.4659,93710.65453,19262220.33,580937.2175
"1378",2015-09-01,2015,9,216280.4659,93710.65453,13746469.28,700651.3544
"1379",2015-09-01,2015,9,216280.4659,93710.65453,13746469.28,471443.6535
"1380",2015-09-01,2015,9,216280.4659,93710.65453,13746469.28,580937.2175
"1381",2015-09-01,2015,9,216280.4659,93710.65453,23285132.07,700651.3544
"1382",2015-09-01,2015,9,216280.4659,93710.65453,23285132.07,471443.6535
"1383",2015-09-01,2015,9,216280.4659,93710.65453,23285132.07,580937.2175
"1384",2015-09-01,2015,9,215174.2817,407053.6483,19262220.33,700651.3544
"1385",2015-09-01,2015,9,215174.2817,407053.6483,19262220.33,471443.6535
"1386",2015-09-01,2015,9,215174.2817,407053.6483,19262220.33,580937.2175
"1387",2015-09-01,2015,9,215174.2817,407053.6483,13746469.28,700651.3544
"1388",2015-09-01,2015,9,215174.2817,407053.6483,13746469.28,471443.6535
"1389",2015-09-01,2015,9,215174.2817,407053.6483,13746469.28,580937.2175
"1390",2015-09-01,2015,9,215174.2817,407053.6483,23285132.07,700651.3544
"1391",2015-09-01,2015,9,215174.2817,407053.6483,23285132.07,471443.6535
"1392",2015-09-01,2015,9,215174.2817,407053.6483,23285132.07,580937.2175
"1393",2015-09-01,2015,9,215174.2817,100166.2007,19262220.33,700651.3544
"1394",2015-09-01,2015,9,215174.2817,100166.2007,19262220.33,471443.6535
"1395",2015-09-01,2015,9,215174.2817,100166.2007,19262220.33,580937.2175
"1396",2015-09-01,2015,9,215174.2817,100166.2007,13746469.28,700651.3544
"1397",2015-09-01,2015,9,215174.2817,100166.2007,13746469.28,471443.6535
"1398",2015-09-01,2015,9,215174.2817,100166.2007,13746469.28,580937.2175
"1399",2015-09-01,2015,9,215174.2817,100166.2007,23285132.07,700651.3544
"1400",2015-09-01,2015,9,215174.2817,100166.2007,23285132.07,471443.6535
"1401",2015-09-01,2015,9,215174.2817,100166.2007,23285132.07,580937.2175
"1402",2015-09-01,2015,9,215174.2817,93710.65453,19262220.33,700651.3544
"1403",2015-09-01,2015,9,215174.2817,93710.65453,19262220.33,471443.6535
"1404",2015-09-01,2015,9,215174.2817,93710.65453,19262220.33,580937.2175
"1405",2015-09-01,2015,9,215174.2817,93710.65453,13746469.28,700651.3544
"1406",2015-09-01,2015,9,215174.2817,93710.65453,13746469.28,471443.6535
"1407",2015-09-01,2015,9,215174.2817,93710.65453,13746469.28,580937.2175
"1408",2015-09-01,2015,9,215174.2817,93710.65453,23285132.07,700651.3544
"1409",2015-09-01,2015,9,215174.2817,93710.65453,23285132.07,471443.6535
"1410",2015-09-01,2015,9,215174.2817,93710.65453,23285132.07,580937.2175
"1411",2015-09-01,2015,9,349127.5774,407053.6483,19262220.33,700651.3544
"1412",2015-09-01,2015,9,349127.5774,407053.6483,19262220.33,471443.6535
"1413",2015-09-01,2015,9,349127.5774,407053.6483,19262220.33,580937.2175
"1414",2015-09-01,2015,9,349127.5774,407053.6483,13746469.28,700651.3544
"1415",2015-09-01,2015,9,349127.5774,407053.6483,13746469.28,471443.6535
"1416",2015-09-01,2015,9,349127.5774,407053.6483,13746469.28,580937.2175
"1417",2015-09-01,2015,9,349127.5774,407053.6483,23285132.07,700651.3544
"1418",2015-09-01,2015,9,349127.5774,407053.6483,23285132.07,471443.6535
"1419",2015-09-01,2015,9,349127.5774,407053.6483,23285132.07,580937.2175
"1420",2015-09-01,2015,9,349127.5774,100166.2007,19262220.33,700651.3544
"1421",2015-09-01,2015,9,349127.5774,100166.2007,19262220.33,471443.6535
"1422",2015-09-01,2015,9,349127.5774,100166.2007,19262220.33,580937.2175
"1423",2015-09-01,2015,9,349127.5774,100166.2007,13746469.28,700651.3544
"1424",2015-09-01,2015,9,349127.5774,100166.2007,13746469.28,471443.6535
